"No.","Ticker","Company","Sector","Industry","Country","Market Cap","P/E","Price","Change","Volume"
366,"STRL","Sterling Infrastructure Inc","Industrials","Engineering & Construction","USA",9986.87,31.88,325.10,-2.16%,1331571
367,"DY","Dycom Industries, Inc","Industrials","Engineering & Construction","USA",10186.74,34.64,351.80,-0.73%,249200
368,"SPXC","SPX Technologies Inc","Industrials","Building Products & Equipment","USA",10399.19,44.52,208.67,0.21%,259531
369,"BAH","Booz Allen Hamilton Holding Corp","Industrials","Consulting Services","USA",10675.72,13.44,88.01,0.41%,2140505
370,"DCI","Donaldson Co. Inc","Industrials","Specialty Industrial Machinery","USA",10714.48,28.84,92.44,-1.83%,758231
371,"CR","Crane Co","Industrials","Specialty Industrial Machinery","USA",10816.12,33.93,187.79,-0.07%,309438
372,"SWK","Stanley Black & Decker Inc","Industrials","Tools & Accessories","USA",11224.51,25.07,72.47,0.36%,1621406
373,"EMBJ","Embraer S.A. ADR","Industrials","Aerospace & Defense","Brazil",11344.51,36.26,61.86,-2.83%,1501343
374,"AYI","Acuity Inc","Industrials","Electrical Equipment & Parts","USA",11387.72,29.68,371.99,-0.73%,233048
375,"WMS","Advanced Drainage Systems Inc","Industrials","Building Products & Equipment","USA",11580.69,25.40,148.92,-0.75%,574074
376,"CNH","CNH Industrial NV","Industrials","Farm & Heavy Construction Machinery","United Kingdom",11766.06,19.79,9.44,-0.32%,9875424
377,"HII","Huntington Ingalls Industries Inc","Industrials","Aerospace & Defense","USA",11952.15,21.04,304.58,-3.58%,632912
378,"BLDR","Builders Firstsource Inc","Industrials","Building Products & Equipment","USA",12164.97,20.93,110.01,-0.90%,2135309
379,"BLD","TopBuild Corp","Industrials","Engineering & Construction","USA",12268.43,22.19,437.04,-1.30%,201610
380,"MLI","Mueller Industries, Inc","Industrials","Metal Fabrication","USA",12598.94,16.96,113.49,0.42%,511445
381,"CLH","Clean Harbors, Inc","Industrials","Waste Management","USA",12682.58,32.93,237.36,0.42%,339338
382,"ZTO","ZTO Express (Cayman) Inc ADR","Industrials","Integrated Freight & Logistics","China",12826.54,14.53,21.68,3.19%,2375848
383,"KTOS","Kratos Defense & Security Solutions Inc","Industrials","Aerospace & Defense","USA",12916.31,622.96,76.50,-1.52%,1545066
384,"MAS","Masco Corp","Industrials","Building Products & Equipment","USA",13126.36,16.19,63.20,-1.86%,4281652
385,"IEX","Idex Corporation","Industrials","Specialty Industrial Machinery","USA",13288.77,28.07,177.54,-0.83%,597292
